id,repo,commit,source,target,file path,lines,flag,source APIs,target APIs,source program elements,target program elements,cardinality,properties,comments,commit URL,migration id,file id,candidate source lines,candidate target lines
M11,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/connector.py,1073:1072,,evolve,replace,function call,function call,one-to-one,element name change,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/connector.py,,
M12,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/helpers.py,45:7,,import attr,import dataclasses,import,import,one-to-one,module name change,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/helpers.py,,"7,235,272"
M13,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/helpers.py,235:235,,s,dataclass,decorator,decorator,one-to-one,element name change; argument deletion,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/helpers.py,,
M14,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/helpers.py,272:272,,s,dataclass,decorator,decorator,one-to-one,element name change; argument deletion,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/helpers.py,,
M15,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/tracing.py,4:1,,import attr,import dataclasses,import,import,one-to-one,module name change,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/tracing.py,,"1,220,229,238,247,257,267,277,282,287,292,297,302,309,316,323,330"
M16,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/tracing.py,220:220,,s,dataclass,decorator,decorator,one-to-one,element name change; argument deletion,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/tracing.py,,
M17,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/tracing.py,229:229,,s,dataclass,decorator,decorator,one-to-one,element name change; argument deletion,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/tracing.py,,
M18,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/tracing.py,238:238,,s,dataclass,decorator,decorator,one-to-one,element name change; argument deletion,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/tracing.py,,
M19,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/tracing.py,247:247,,s,dataclass,decorator,decorator,one-to-one,element name change; argument deletion,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/tracing.py,,
M20,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/tracing.py,257:257,,s,dataclass,decorator,decorator,one-to-one,element name change; argument deletion,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/tracing.py,,
M21,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/tracing.py,267:267,,s,dataclass,decorator,decorator,one-to-one,element name change; argument deletion,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/tracing.py,,
M22,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/tracing.py,277:277,,s,dataclass,decorator,decorator,one-to-one,element name change; argument deletion,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/tracing.py,,
M23,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/tracing.py,282:282,,s,dataclass,decorator,decorator,one-to-one,element name change; argument deletion,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/tracing.py,,
M24,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/tracing.py,287:287,,s,dataclass,decorator,decorator,one-to-one,element name change; argument deletion,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/tracing.py,,
M25,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/tracing.py,292:292,,s,dataclass,decorator,decorator,one-to-one,element name change; argument deletion,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/tracing.py,,
M26,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/tracing.py,297:297,,s,dataclass,decorator,decorator,one-to-one,element name change; argument deletion,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/tracing.py,,
M27,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/tracing.py,302:302,,s,dataclass,decorator,decorator,one-to-one,element name change; argument deletion,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/tracing.py,,
M28,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/tracing.py,309:309,,s,dataclass,decorator,decorator,one-to-one,element name change; argument deletion,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/tracing.py,,
M29,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/tracing.py,316:316,,s,dataclass,decorator,decorator,one-to-one,element name change; argument deletion,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/tracing.py,,
M30,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/tracing.py,323:323,,s,dataclass,decorator,decorator,one-to-one,element name change; argument deletion,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/tracing.py,,
M31,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/tracing.py,330:330,,s,dataclass,decorator,decorator,one-to-one,element name change; argument deletion,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/tracing.py,,
M32,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/web_request.py,27:2,,import attr,import dataclasses,import,import,one-to-one,module name change,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/web_request.py,,"2,69"
M33,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/web_request.py,69:69,,s,dataclass,decorator,decorator,one-to-one,element name change; argument deletion,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/web_request.py,,
M34,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/web_routedef.py,18:2,,import attr,import dataclasses,import,import,one-to-one,module name change,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/web_routedef.py,,"2,59,84"
M35,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/web_routedef.py,60:59,,s,dataclass,decorator,decorator,one-to-one,element name change; argument deletion,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/web_routedef.py,,
M36,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/web_routedef.py,85:84,,s,dataclass,decorator,decorator,one-to-one,element name change; argument deletion,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/web_routedef.py,,
M37,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/web_ws.py,9:4,,import attr,import dataclasses,import,import,one-to-one,module name change,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/web_ws.py,,"4,44"
M38,keepsafe/aiohttp,e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs,dataclasses,aiohttp/web_ws.py,44:44,,s,dataclass,decorator,decorator,one-to-one,element name change; argument deletion,,https://github.com/keepsafe/aiohttp/commit/e51fb1ff1ebdde566b96af0090c5c63cf1a62b1b,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff,attrs__dataclasses__keepsafe/aiohttp__e51fb1ff__aiohttp/web_ws.py,,
M39,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,test/helpers.py,5:5,,import eventlet,import gevent,import,import,one-to-one,module name change,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__test/helpers.py,"5,11,19","5,11,19"
M40,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,test/helpers.py,13:13,,Timeout,Timeout,function call,function call,one-to-one,no properties,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__test/helpers.py,,
M41,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,test/helpers.py,19:19,,sleep,sleep,function call,function call,one-to-one,no properties,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__test/helpers.py,,
M42,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,test/helpers.py,22:22,not MR,,,,,,,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__test/helpers.py,,
M43,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,test/helpers.py,27:27,not MR,,,,,,,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__test/helpers.py,,
M44,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,test/helpers.py,31:31,not MR,,,,,,,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__test/helpers.py,,
M45,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,test/helpers.py,33:33,not MR,,,,,,,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__test/helpers.py,,
M46,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,test/helpers.py,40:40,not MR,,,,,,,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__test/helpers.py,,
M47,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,test/helpers.py,42:42,not MR,,,,,,,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__test/helpers.py,,
M48,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,wampy/__init__.py,8:8,,import eventlet,import gevent.monkey,import,import,one-to-one,module name change,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__wampy/__init__.py,"8,25","8,25"
M49,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,wampy/__init__.py,25:25,,monkey_patch,patch_all,function call,function call,one-to-one,element name change,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__wampy/__init__.py,,
M50,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,wampy/session.py,8:8-9,,import eventlet,"import gevent
import gevent.queue",import,import,many-to-one,full statement replacement,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__wampy/session.py,"8,68,118,171,178,182,184,188","8-9,69,118-119,167,175"
M51,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,wampy/session.py,68:69,,Queue,Queue,function call,function call,one-to-one,no properties,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__wampy/session.py,,
M52,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,wampy/session.py,118:119,,Timeout,Empty,exception,exception,one-to-one,element name change,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__wampy/session.py,,
M53,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,wampy/session.py,171:167-168,,spawn,spawn,function call,function call,one-to-one,argument transformation,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__wampy/session.py,,
M54,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,wampy/session.py,178:175,,spawn,spawn,function call,function call,one-to-one,no properties,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__wampy/session.py,,
M55,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,wampy/testing/helpers.py,5:5,,import eventlet,import gevent.monkey,import,import,one-to-one,module name change,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__wampy/testing/helpers.py,"5,13,18,22,27,31,33,40,42","5,13,18,22,27,31,33,40,42"
M56,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,wampy/testing/helpers.py,13:13,,Timeout,Timeout,function call,function call,one-to-one,no properties,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__wampy/testing/helpers.py,,
M57,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,wampy/testing/helpers.py,18:18,,sleep,sleep,function call,function call,one-to-one,argument addition,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__wampy/testing/helpers.py,,
M58,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,wampy/testing/helpers.py,22:22,,Timeout,Timeout,function call,function call,one-to-one,no properties,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__wampy/testing/helpers.py,,
M59,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,wampy/testing/helpers.py,27:27,,sleep,sleep,function call,function call,one-to-one,argument addition,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__wampy/testing/helpers.py,,
M60,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,wampy/testing/helpers.py,31:31,,Timeout,Timeout,function call,function call,one-to-one,no properties,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__wampy/testing/helpers.py,,
M61,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,wampy/testing/helpers.py,33:33,,sleep,sleep,function call,function call,one-to-one,argument addition,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__wampy/testing/helpers.py,,
M62,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,wampy/testing/helpers.py,40:40,,Timeout,Timeout,function call,function call,one-to-one,no properties,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__wampy/testing/helpers.py,,
